Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude
2016.0,18/7,18/7/2016,Selangor,Klang,Sekolah Menengah Kebangsaan Tengku Ampuan Rahimah,"Sekolah Menengah Kebangsaan Tengku Ampuan Rahimah, Klang, Selangor",1,,
2016.0,18/7,18/7/2016,Selangor,Klang,Kampung Johan Setia,"Kampung Johan Setia, Klang, Selangor",1,,
2016.0,18/7,18/7/2016,Selangor,Klang,Kampung S.C. Klang,"Kampung S.C. Klang, Klang, Selangor",1,,
2016.0,18/7,18/7/2016,Selangor,Klang,Taman Maznah,"Taman Maznah, Klang, Selangor",1,,
2016.0,18/7,18/7/2016,Selangor,Klang,Taman Sentosa,"Taman Sentosa, Klang, Selangor",1,3.0092194,101.4675818
2016.0,18/7,18/7/2016,Selangor,Klang,Kampung Jawa,"Kampung Jawa, Klang, Selangor",1,3.025968,101.479805
2016.0,18/7,18/7/2016,Selangor,Klang,Taman Bukit Kemuning,"Taman Bukit Kemuning, Klang, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Klang,Sekolah Menengah Kebangsaan Tengku Ampuan Rahimah,"Sekolah Menengah Kebangsaan Tengku Ampuan Rahimah, Klang, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Klang,Taman Bayu Perdana,"Taman Bayu Perdana, Klang, Selangor",1,3.0169609,101.4358213
2016.0,7/9,7/9/2016,Selangor,Klang,Kg. Delek,"Kg. Delek, Klang, Selangor",1,3.0309246,101.4028671
2016.0,18/9,18/9/2016,Selangor,Klang,Pekan Pandamaran,"Pekan Pandamaran, Klang, Selangor",1,,
2016.0,18/9,18/9/2016,Selangor,Klang,"Taman Selat Damai, Pelabuhan Klang","Taman Selat Damai, Pelabuhan Klang, Klang, Selangor",1,,
2016.0,18/9,18/9/2016,Selangor,Klang,"Kampung Muda, Kapar","Kampung Muda, Kapar, Klang, Selangor",1,,
2016.0,18/9,18/9/2016,Selangor,Klang,"Sungai Pinang, Pulau Indah","Sungai Pinang, Pulau Indah, Klang, Selangor",1,,
2016.0,19/9,19/9/2016,Selangor,Klang,Bandar Klang,"Bandar Klang, Klang, Selangor",1,3.0852015,101.437697
2016.0,19/9,19/9/2016,Selangor,Klang,Taman Melawi,"Taman Melawi, Klang, Selangor",1,,
2016.0,12/12,12/12/2016,Selangor,Klang,Jalan Meru Tambahan,"Jalan Meru Tambahan, Klang, Selangor",1,3.136485,101.4394054
2016.0,12/12,12/12/2016,Selangor,Klang,Jalan Kempas,"Jalan Kempas, Klang, Selangor",1,3.0035665,101.409743
2016.0,12/12,12/12/2016,Selangor,Klang,"Jalan Benteng, Kapar","Jalan Benteng, Kapar, Klang, Selangor",1,,
2016.0,23/12,23/12/2016,Selangor,Klang,Persiaran Hamzah Alang,"Persiaran Hamzah Alang, Klang, Selangor",1,3.1361103,101.3969343
2016.0,23/12,23/12/2016,Selangor,Klang,Persimpangan Bertingkat Klang Sentral,"Persimpangan Bertingkat Klang Sentral, Klang, Selangor",1,,
2016.0,23/12,23/12/2016,Selangor,Klang,"Jalan Paip Kampung Budiman, Meru","Jalan Paip Kampung Budiman, Meru, Klang, Selangor",1,,
2016.0,8/5,8/5/2016,Selangor,Kuala Langat,Kampung Asli Bukit Serdang,"Kampung Asli Bukit Serdang, Kuala Langat, Selangor",1,,
2016.0,8/5,8/5/2016,Selangor,Kuala Langat,"Bukit Changgang, Dengkil","Bukit Changgang, Dengkil, Kuala Langat, Selangor",1,2.8312925,101.6289452
2016.0,12/9,12/9/2016,Selangor,Kuala Langat,Kampung Asli Sungai Rambai,"Kampung Asli Sungai Rambai, Kuala Langat, Selangor",1,,
2016.0,12/9,12/9/2016,Selangor,Kuala Langat,Pulau Carey,"Pulau Carey, Kuala Langat, Selangor",1,2.8907541,101.35862491105473
2016.0,18/9,18/9/2016,Selangor,Kuala Langat,Pantai Kelanang,"Pantai Kelanang, Kuala Langat, Selangor",1,2.7885678,101.4118314
2016.0,18/5,18/5/2016,Selangor,Kuala Salangor,Kawasan Kampung Sentosa Mukim Ijok,"Kawasan Kampung Sentosa Mukim Ijok, Kuala Salangor, Selangor",1,,
2016.0,8/7,8/7/2016,Selangor,Kuala Salangor,Kawasan Pekan Tanjung Karang ,"Kawasan Pekan Tanjung Karang , Kuala Salangor, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Kuala Salangor,Kawasan Kampung Sentosa Mukim Ijok,"Kawasan Kampung Sentosa Mukim Ijok, Kuala Salangor, Selangor",1,,
2016.0,18/9,18/9/2016,Selangor,Kuala Salangor,Kampung Began Pasir,"Kampung Began Pasir, Kuala Salangor, Selangor",1,,
2016.0,19/9,19/9/2016,Selangor,Kuala Salangor,Kampung Pasir Penambang,"Kampung Pasir Penambang, Kuala Salangor, Selangor",1,,
2016.0,19/9,19/9/2016,Selangor,Kuala Salangor,Kampung Sungai Sembilang,"Kampung Sungai Sembilang, Kuala Salangor, Selangor",1,,
2016.0,12/12,12/12/2016,Selangor,Kuala Salangor,Jalan 8/4 Kampung Pasir Tuntung,"Jalan 8/4 Kampung Pasir Tuntung, Kuala Salangor, Selangor",1,,
2016.0,12/1,12/1/2016,Selangor,Petaling Jaya,"KTMB Batu 3, Shah Alam","KTMB Batu 3, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,12/1,12/1/2016,Selangor,Petaling Jaya,Taman Mutiara Subang,"Taman Mutiara Subang, Petaling Jaya, Selangor",1,3.0725892,101.56061348325002
2016.0,6/5,6/5/2016,Selangor,Petaling Jaya,Lorong Ikan Seluang,"Lorong Ikan Seluang, Petaling Jaya, Selangor",1,,
2016.0,6/5,6/5/2016,Selangor,Petaling Jaya,Lorong Ikan Keli Kampung Bukit Lanchong,"Lorong Ikan Keli Kampung Bukit Lanchong, Petaling Jaya, Selangor",1,2.9881979,101.556392
2016.0,7/5,7/5/2016,Selangor,Petaling Jaya,Kg. Baru Hicom,"Kg. Baru Hicom, Petaling Jaya, Selangor",1,,
2016.0,10/5,10/5/2016,Selangor,Petaling Jaya,"Seksyen 14, Shah Alam","Seksyen 14, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,10/5,10/5/2016,Selangor,Petaling Jaya,"Seksyen 3, Shah Alam","Seksyen 3, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,14/5,14/5/2016,Selangor,Petaling Jaya,"Jaln TP2, USJ 3","Jaln TP2, USJ 3, Petaling Jaya, Selangor",1,,
2016.0,15/6,15/6/2016,Selangor,Petaling Jaya,Kampung Melayu Subang,"Kampung Melayu Subang, Petaling Jaya, Selangor",1,3.158932,101.5280145
2016.0,15/6,15/6/2016,Selangor,Petaling Jaya,Jalan Resak,"Jalan Resak, Petaling Jaya, Selangor",1,,
2016.0,15/6,15/6/2016,Selangor,Petaling Jaya,Jalan Chempaka,"Jalan Chempaka, Petaling Jaya, Selangor",1,,
2016.0,16/7,16/7/2016,Selangor,Petaling Jaya,Kampung Melayu Subang,"Kampung Melayu Subang, Petaling Jaya, Selangor",1,3.158932,101.5280145
2016.0,16/7,16/7/2016,Selangor,Petaling Jaya,Jalan Resak,"Jalan Resak, Petaling Jaya, Selangor",1,,
2016.0,16/7,16/7/2016,Selangor,Petaling Jaya,Jalan Chempaka,"Jalan Chempaka, Petaling Jaya, Selangor",1,,
2016.0,22/7,22/7/2016,Selangor,Petaling Jaya,"Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam","Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,22/7,22/7/2016,Selangor,Petaling Jaya,"Jalan Lapangan Terbang Subang, Shah Alam","Jalan Lapangan Terbang Subang, Shah Alam, Petaling Jaya, Selangor",1,3.0959845,101.5905822
2016.0,22/7,22/7/2016,Selangor,Petaling Jaya,Jalan berhampiran Menara Jam Subang Jaya,"Jalan berhampiran Menara Jam Subang Jaya, Petaling Jaya, Selangor",1,,
2016.0,30/8,30/8/2016,Selangor,Petaling Jaya,"Jalan Lapangan Terbang Subang, Shah Alam","Jalan Lapangan Terbang Subang, Shah Alam, Petaling Jaya, Selangor",1,3.0959845,101.5905822
2016.0,30/8,30/8/2016,Selangor,Petaling Jaya,Jalan berhampiran Menara Jam Subang Jaya,"Jalan berhampiran Menara Jam Subang Jaya, Petaling Jaya, Selangor",1,,
2016.0,1/9,1/9/2016,Selangor,Petaling Jaya,"Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam","Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,1/9,1/9/2016,Selangor,Petaling Jaya,"Kg. Tengah A, Puchong","Kg. Tengah A, Puchong, Petaling Jaya, Selangor",1,,
2016.0,1/9,1/9/2016,Selangor,Petaling Jaya,Jalan berhampiran Menara Jam Subang Jaya,"Jalan berhampiran Menara Jam Subang Jaya, Petaling Jaya, Selangor",1,,
2016.0,1/9,1/9/2016,Selangor,Petaling Jaya,Taman Mutiara Subang,"Taman Mutiara Subang, Petaling Jaya, Selangor",1,3.0725892,101.56061348325002
2016.0,7/9,7/9/2016,Selangor,Petaling Jaya,"Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam","Laluan Motorsikal Lebuhraya Persekutuan, Shah Alam, Petaling Jaya, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Petaling Jaya,Jalan Batu 3 Lama,"Jalan Batu 3 Lama, Petaling Jaya, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Petaling Jaya,Kampung Melayu Subang,"Kampung Melayu Subang, Petaling Jaya, Selangor",1,3.158932,101.5280145
2016.0,7/9,7/9/2016,Selangor,Petaling Jaya,Jalan Resak,"Jalan Resak, Petaling Jaya, Selangor",1,,
2016.0,7/9,7/9/2016,Selangor,Petaling Jaya,Jalan Chempaka,"Jalan Chempaka, Petaling Jaya, Selangor",1,,
2016.0,18/9,18/9/2016,Selangor,Sabak Bernam,"Kampung Sungai Air Tawar, Sabak Bernam","Kampung Sungai Air Tawar, Sabak Bernam, Sabak Bernam, Selangor",1,,
2016.0,19/9,19/9/2016,Selangor,Sabak Bernam,PPRT Sungai Tengar,"PPRT Sungai Tengar, Sabak Bernam, Selangor",1,,
2016.0,7/5,7/5/2016,Selangor,Sepang,"Kampung Ampar Tenang, Dengkil","Kampung Ampar Tenang, Dengkil, Sepang, Selangor",1,,
2016.0,7/5,7/5/2016,Selangor,Sepang,Kampung Sungai Buah Luar,"Kampung Sungai Buah Luar, Sepang, Selangor",1,,
2016.0,8/5,8/5/2016,Selangor,Sepang,"Kampung Sri Tanjung dan Revolusi Hijau, Dengkil","Kampung Sri Tanjung dan Revolusi Hijau, Dengkil, Sepang, Selangor",1,,
2016.0,31/5,31/5/2016,Selangor,Sepang,"Kampung Chinchang, Mukim Labu","Kampung Chinchang, Mukim Labu, Sepang, Selangor",1,,
2016.0,31/5,31/5/2016,Selangor,Sepang,"Taman Desa Merpati, Mukim Labu","Taman Desa Merpati, Mukim Labu, Sepang, Selangor",1,,
2016.0,17/6,17/6/2016,Selangor,Sepang,"Kampung Chinchang, Mukim Labu","Kampung Chinchang, Mukim Labu, Sepang, Selangor",1,,
2016.0,29/11,29/11/2016,Terengganu,Kuala Terengganu,Kuala Terengganu,"Kuala Terengganu, Kuala Terengganu, Terengganu",1,5.3296461,103.1383265
2016.0,29/11,29/11/2016,Terengganu,Kuala Nerus,Kuala Nerus,"Kuala Nerus, Kuala Nerus, Terengganu",1,5.37710725,103.0984306408296
2016.0,29/11,29/11/2016,Terengganu,Dungun,Dungun,"Dungun, Dungun, Terengganu",1,4.777319,103.423969
2016.0,29/11,29/11/2016,Terengganu,Kemaman,Kemaman,"Kemaman, Kemaman, Terengganu",1,4.2193065,103.4225158
2016.0,26/12,26/12/2016,Terengganu,Kemaman,Kemaman,"Kemaman, Kemaman, Terengganu",1,4.2193065,103.4225158
2016.0,26/12,26/12/2016,Terengganu,Hulu Terengganu,Hulu Terengganu,"Hulu Terengganu, Hulu Terengganu, Terengganu",1,5.3543287,103.1278789
2016.0,26/12,26/12/2016,Terengganu,Marang,Marang,"Marang, Marang, Terengganu",1,5.2065457,103.2042795
2016.0,31/12,31/12/2016,Terengganu,Seluruh Terengganu,Seluruh Terengganu,"Seluruh Terengganu, Seluruh Terengganu, Terengganu",1,,
2017.0,20/1,20/1/2017,Terengganu,Kemaman,Kemaman,"Kemaman, Kemaman, Terengganu",1,4.2193065,103.4225158
2017.0,20/1,20/1/2017,Terengganu,Dungun ,Dungun ,"Dungun , Dungun , Terengganu",1,4.777319,103.423969
2017.0,20/1,20/1/2017,Terengganu,Hulu Terengganu,Hulu Terengganu,"Hulu Terengganu, Hulu Terengganu, Terengganu",1,5.3543287,103.1278789
2017.0,20/1,20/1/2017,Terengganu,Besut,Besut,"Besut, Besut, Terengganu",1,5.8283726,102.5561096
2017.0,20/1,20/1/2017,Terengganu,Setiu,Setiu,"Setiu, Setiu, Terengganu",1,5.4972433,102.7286601
2017.0,23/1,23/1/2017,Johor,Johor Bahru,"Kg. Paya, Ulu Tiram","Kg. Paya, Ulu Tiram, Johor Bahru, Johor",1,,
2017.0,13/4,13/4/2017,Johor,Johor Bahru,Kg. Kangkar Tebrau,"Kg. Kangkar Tebrau, Johor Bahru, Johor",1,1.5338083500000002,103.75622595451065
2017.0,18/4,18/4/2017,Johor,Johor Bahru,"Kg. Sepakat Jaya, Skudai","Kg. Sepakat Jaya, Skudai, Johor Bahru, Johor",1,,
2017.0,18/4,18/4/2017,Johor,Johor Bahru,"Kg. Laut, Skudai","Kg. Laut, Skudai, Johor Bahru, Johor",1,,
2017.0,18/4,18/4/2017,Johor,Johor Bahru,"Kg. Sentosa Barat, Masai","Kg. Sentosa Barat, Masai, Johor Bahru, Johor",1,,
2017.0,18/4,18/4/2017,Johor,Johor Bahru,"Kg. Paya Kenangan, Tebrau","Kg. Paya Kenangan, Tebrau, Johor Bahru, Johor",1,,
2017.0,1/6,1/6/2017,Johor,Johor Bahru,Jln Ros Merah,"Jln Ros Merah, Johor Bahru, Johor",1,1.5372354,103.7921992
2017.0,1/6,1/6/2017,Johor,Johor Bahru,"Kg. Sentosa Barat, Masai","Kg. Sentosa Barat, Masai, Johor Bahru, Johor",1,,
2017.0,10/6,10/6/2017,Johor,Johor Bahru,Kg. Ubi,"Kg. Ubi, Johor Bahru, Johor",1,1.5192434499999998,103.75730944616711
2017.0,15/6,15/6/2017,Johor,Johor Bahru,"Kg. Permatang, Kempas","Kg. Permatang, Kempas, Johor Bahru, Johor",1,1.5359297,103.7177059
2017.0,11/8,11/8/2017,Johor,Johor Bahru,"Kg. Sentosa Barat, Masai","Kg. Sentosa Barat, Masai, Johor Bahru, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Johor Bahru,"Kg. Sialang Dalam, Skudai","Kg. Sialang Dalam, Skudai, Johor Bahru, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Johor Bahru,"Kg. Tuah Jaya, Skudai","Kg. Tuah Jaya, Skudai, Johor Bahru, Johor",1,,
2017.0,9/11,9/11/2017,Johor,Johor Bahru,"Kg. Paya, Ulu Tiram","Kg. Paya, Ulu Tiram, Johor Bahru, Johor",1,,
2017.0,9/11,9/11/2017,Johor,Johor Bahru,"Kg. Laut, Skudai","Kg. Laut, Skudai, Johor Bahru, Johor",1,,
2017.0,10/11,10/11/2017,Johor,Johor Bahru,"Kg. Sentosa Barat, Masai","Kg. Sentosa Barat, Masai, Johor Bahru, Johor",1,,
2017.0,10/11,10/11/2017,Johor,Johor Bahru,"Kg. Pasir, Skudai","Kg. Pasir, Skudai, Johor Bahru, Johor",1,1.4966718,103.701202
2017.0,10/11,10/11/2017,Johor,Johor Bahru,"Kg. Sungai Tiram, Batu 20","Kg. Sungai Tiram, Batu 20, Johor Bahru, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Johor Bahru,Kg. Paya Nam Heng,"Kg. Paya Nam Heng, Johor Bahru, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Johor Bahru,"Kg. Permatang, Kempas","Kg. Permatang, Kempas, Johor Bahru, Johor",1,1.5359297,103.7177059
2017.0,14/11,14/11/2017,Johor,Johor Bahru,"Kg. Sungai Tiram, Batu 20","Kg. Sungai Tiram, Batu 20, Johor Bahru, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Johor Bahru,"Kg. Pasir, Skudai","Kg. Pasir, Skudai, Johor Bahru, Johor",1,1.4966718,103.701202
2017.0,13/12,13/12/2017,Johor,Johor Bahru,"Kg. Laut, Skudai","Kg. Laut, Skudai, Johor Bahru, Johor",1,,
2017.0,25/12,25/12/2017,Johor,Johor Bahru,Jalan Lingkaran Dalam,"Jalan Lingkaran Dalam, Johor Bahru, Johor",1,1.4733378,103.75709
2017.0,23/1,23/1/2017,Johor,Batu Pahat,"Kampung Sengkuang, Sri Gading","Kampung Sengkuang, Sri Gading, Batu Pahat, Johor",1,1.8611531,103.021572
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Semerang,"Kg. Pt. Semerang, Batu Pahat, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Kuari,"Kg. Pt. Kuari, Batu Pahat, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Sri Paya,"Kg. Pt. Sri Paya, Batu Pahat, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Londang Laut,"Kg. Pt. Londang Laut, Batu Pahat, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Londang Darat,"Kg. Pt. Londang Darat, Batu Pahat, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Batu Pahat,Kg. Pt. Nipah,"Kg. Pt. Nipah, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Kg. Sg. Suluh,"Kg. Sg. Suluh, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Tg. Laboh,"Jln. Tg. Laboh, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Peserai. Spg. Lima,"Jln. Peserai. Spg. Lima, Batu Pahat, Johor",1,1.8520978,102.8938827
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Pantai,"Jln. Pantai, Batu Pahat, Johor",1,1.8423852,102.9244122
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Shahbandar,"Jln. Shahbandar, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Taman Pantai,"Taman Pantai, Batu Pahat, Johor",1,1.8388854000000001,102.92716172903349
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Taman Batu Pahat,"Taman Batu Pahat, Batu Pahat, Johor",1,1.8606802,102.9294711
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Rugayah,"Jln. Rugayah, Batu Pahat, Johor",1,1.8530395,102.9249063
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Rahmat di Pej Pos,"Jln. Rahmat di Pej Pos, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln. Mohd Akil,"Jln. Mohd Akil, Batu Pahat, Johor",1,1.8556652,102.9295353
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln Sultanah,"Jln Sultanah, Batu Pahat, Johor",1,1.8495833,102.9338052
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Perkarangan Stadium BP,"Perkarangan Stadium BP, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln Kenangan @ BP Mall,"Jln Kenangan @ BP Mall, Batu Pahat, Johor",1,,
2017.0,19/9,19/9/2017,Johor,Batu Pahat,Jln Kluang @ Klg. Seremik,"Jln Kluang @ Klg. Seremik, Batu Pahat, Johor",1,,
2017.0,4/11,4/11/2017,Johor,Rengit,Kg. Sri Bahrom,"Kg. Sri Bahrom, Rengit, Johor",1,,
2017.0,4/11,4/11/2017,Johor,Rengit,Kg. Sri Ladang,"Kg. Sri Ladang, Rengit, Johor",1,,
2017.0,4/11,4/11/2017,Johor,Rengit,Kg. Belahan Tampol,"Kg. Belahan Tampol, Rengit, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Batu Pahat,Lorong Budin KM.31.5 Jln BP-Ayer Hitam,"Lorong Budin KM.31.5 Jln BP-Ayer Hitam, Batu Pahat, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Batu Pahat,"Kg. Pt. Khalil, Ayer Hitam","Kg. Pt. Khalil, Ayer Hitam, Batu Pahat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Paya Lang,"Kg. Paya Lang, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Spang Loi,"Kg. Spang Loi, Segamat, Johor",1,2.6449842,102.7679694
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Jawa,"Kg. Jawa, Segamat, Johor",1,2.5094818,102.8325528
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Logah,"Kg. Logah, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,"Jalan Maryani, Kg. Jawa","Jalan Maryani, Kg. Jawa, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Seberang Batu Badak,"Kg. Seberang Batu Badak, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Taman Pelangi,"Taman Pelangi, Segamat, Johor",1,2.497252,102.8266405
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Pogoh,"Kg. Pogoh, Segamat, Johor",1,2.4255599,102.8071444
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Bukit Tunggal,"Kg. Bukit Tunggal, Segamat, Johor",1,2.4793318,102.7369539
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Sekijang,"Kg. Sekijang, Segamat, Johor",1,2.521019,102.941472
2017.0,23/1,23/1/2017,Johor,Segamat,Taman Utama,"Taman Utama, Segamat, Johor",1,2.5093014,102.8210348
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Jabi,"Kg. Jabi, Segamat, Johor",1,2.521111,102.816111
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Tengah,"Kg. Tengah, Segamat, Johor",1,2.5299605,102.8271371
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Paya Dalam,"Kg. Paya Dalam, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Balai Badang,"Kg. Balai Badang, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Sg. Gatom,"Kg. Sg. Gatom, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Paya Merah Lama,"Kg. Paya Merah Lama, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Genuang India,"Kg. Genuang India, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Gubah,"Kg. Gubah, Segamat, Johor",1,2.521111,102.816111
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Tekam,"Kg. Tekam, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Lubuk Selumar,"Kg. Lubuk Selumar, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Pemanis,"Pemanis, Segamat, Johor",1,2.6043985,102.878999
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Lembah Bakti,"Kg. Lembah Bakti, Segamat, Johor",1,2.4576907,102.9738777
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Malayu Raya,"Kg. Malayu Raya, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Melayu Raya,"Kg. Melayu Raya, Segamat, Johor",1,2.4675987,102.881868
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Seberang Batu Badak,"Kg. Seberang Batu Badak, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Pogoh Tengah,"Kg. Pogoh Tengah, Segamat, Johor",1,,
2017.0,23/1,23/1/2017,Johor,Segamat,Kg. Jabi,"Kg. Jabi, Segamat, Johor",1,2.521111,102.816111
2017.0,24/1,24/1/2017,Johor,Muar,"Felda Maokil, Bukit Kepong","Felda Maokil, Bukit Kepong, Muar, Johor",1,2.3442496,102.856287
2017.0,15/8,15/8/2017,Johor,Muar,Bandar Muar,"Bandar Muar, Muar, Johor",1,2.0425046,102.5658852
2017.0,15/8,15/8/2017,Johor,Muar,Mukim Sg. Raya,"Mukim Sg. Raya, Muar, Johor",1,,
2017.0,15/8,15/8/2017,Johor,Muar,Parit Keroma,"Parit Keroma, Muar, Johor",1,2.023473,102.5903653
2017.0,15/8,15/8/2017,Johor,Muar,Parit Sakai Darat,"Parit Sakai Darat, Muar, Johor",1,,
2017.0,15/8,15/8/2017,Johor,Muar,Parit Perupok Ulu,"Parit Perupok Ulu, Muar, Johor",1,,
2017.0,15/8,15/8/2017,Johor,Muar,Sg. Terap,"Sg. Terap, Muar, Johor",1,2.071199,102.6181897
2017.0,15/8,15/8/2017,Johor,Muar,Bakri,"Bakri, Muar, Johor",1,2.0424892,102.6539628
2017.0,14/11,14/11/2017,Johor,Muar,Kg. Sg. Pulai,"Kg. Sg. Pulai, Muar, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Muar,Kg. Pt. Hj. Zain Bt. 15,"Kg. Pt. Hj. Zain Bt. 15, Muar, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Muar,Kg. Bt. 16,"Kg. Bt. 16, Muar, Johor",1,2.1787686,102.7405198
2017.0,14/11,14/11/2017,Johor,Muar,Kg. Parit Samad Ulu,"Kg. Parit Samad Ulu, Muar, Johor",1,,
2017.0,14/11,14/11/2017,Johor,Muar,Bt. 17 Kg. Pt. Yaakob,"Bt. 17 Kg. Pt. Yaakob, Muar, Johor",1,,
2017.0,24/1,24/1/2017,Johor,Mersing,Kg. Peta,"Kg. Peta, Mersing, Johor",1,2.5400006,103.4151096
2017.0,24/1,24/1/2017,Johor,Mersing,Kg. Peta,"Kg. Peta, Mersing, Johor",1,2.5400006,103.4151096
2017.0,1/3,1/3/2017,Johor,Mersing,Kg. Air Tawar,"Kg. Air Tawar, Mersing, Johor",1,2.6380854,103.6657478
2017.0,9/11,9/11/2017,Johor,Mersing,Kg. Belukar Juling,"Kg. Belukar Juling, Mersing, Johor",1,,
2018.0,1/1,1/1/2018,Johor,Mersing,Kg. Tenglu Besar,"Kg. Tenglu Besar, Mersing, Johor",1,2.4961591,103.8027845
2018.0,1/1,1/1/2018,Johor,Mersing,Kg. Permata Saga,"Kg. Permata Saga, Mersing, Johor",1,,
2018.0,1/1,1/1/2018,Johor,Mersing,Kg. Benaung,"Kg. Benaung, Mersing, Johor",1,2.4741564,103.8179022
2018.0,1/1,1/1/2018,Johor,Mersing,Kg. Air Tawar,"Kg. Air Tawar, Mersing, Johor",1,2.6380854,103.6657478
2018.0,1/1,1/1/2018,Johor,Mersing,Kg. Sg. Padang,"Kg. Sg. Padang, Mersing, Johor",1,2.6449347,103.6190201
2018.0,1/1,1/1/2018,Johor,Mersing,Taman Nakhoda,"Taman Nakhoda, Mersing, Johor",1,,
2018.0,11/1,11/1/2018,Johor,Mersing,Kg. Tenglu Besar,"Kg. Tenglu Besar, Mersing, Johor",1,2.4961591,103.8027845
2018.0,11/1,11/1/2018,Johor,Mersing,Kg. Air Papan,"Kg. Air Papan, Mersing, Johor",1,2.5162578,103.8342738
